name	x	y	z	size	type
I3	29.341	38.312	22.838	unknown	SEEG
I4	32.774	39.218	22.051	unknown	SEEG
I5	35.660	40.429	22.250	unknown	SEEG
I6	39.168	41.867	21.487	unknown	SEEG
I7	42.321	43.039	21.698	unknown	SEEG
I8	45.739	44.173	21.921	unknown	SEEG
I9	49.157	45.307	22.144	unknown	SEEG
I10	52.271	46.213	22.342	unknown	SEEG
J1	10.767	69.525	-0.981	unknown	SEEG
J2	13.957	69.063	-0.832	unknown	SEEG
J3	17.186	68.867	-0.670	unknown	SEEG
J4	20.946	68.594	-0.483	unknown	SEEG
J5	24.402	68.094	-0.321	unknown	SEEG
J6	27.593	67.632	-0.171	unknown	SEEG
J7	31.087	67.397	0.003	unknown	SEEG
J8	34.581	67.163	0.177	unknown	SEEG
J9	38.607	66.851	0.376	unknown	SEEG
J10	41.532	66.428	0.513	unknown	SEEG
J11	45.254	65.889	0.688	unknown	SEEG
J12	48.710	65.388	0.850	unknown	SEEG
K1	20.211	48.100	15.723	unknown	SEEG
K2	23.226	47.981	14.874	unknown	SEEG
K3	26.720	47.747	15.048	unknown	SEEG
K4	30.252	47.778	15.235	unknown	SEEG
K5	33.709	47.278	15.397	unknown	SEEG
K6	37.203	47.043	15.571	unknown	SEEG
K7	40.697	46.809	15.745	unknown	SEEG
K8	44.154	46.308	15.907	unknown	SEEG
K9	47.686	46.340	16.094	unknown	SEEG
K10	51.180	46.105	16.268	unknown	SEEG
L1	24.216	27.110	22.136	unknown	SEEG
L2	27.193	26.725	21.276	unknown	SEEG
L3	30.725	26.756	21.462	unknown	SEEG
L4	33.968	26.333	20.614	unknown	SEEG
L5	37.818	26.364	19.815	unknown	SEEG
L6	41.274	25.864	19.977	unknown	SEEG
L7	44.769	25.629	20.151	unknown	SEEG
L8	48.011	25.206	19.303	unknown	SEEG
L9	51.468	24.705	19.465	unknown	SEEG
L10	55.190	24.166	19.639	unknown	SEEG
M1	0.774	9.325	26.232	unknown	SEEG
M2	3.395	8.674	26.344	unknown	SEEG
M3	6.600	7.985	25.484	unknown	SEEG
M4	10.284	7.180	25.646	unknown	SEEG
M5	13.665	6.148	25.783	unknown	SEEG
M6	17.083	5.381	25.933	unknown	SEEG
M7	20.236	4.653	26.070	unknown	SEEG
M8	23.920	3.848	26.233	unknown	SEEG
M9	27.376	3.348	26.395	unknown	SEEG
M10	30.581	2.658	25.534	unknown	SEEG
M11	34.303	2.119	25.709	unknown	SEEG
M12	37.722	1.353	25.858	unknown	SEEG
M13	41.178	0.853	26.020	unknown	SEEG
M14	44.596	0.086	26.170	unknown	SEEG
M15	48.371	-0.414	25.347	unknown	SEEG
M16	51.523	-1.142	25.484	unknown	SEEG
O1	3.516	-2.877	22.898	unknown	SEEG
O2	6.350	-3.605	24.021	unknown	SEEG
O3	9.807	-4.106	24.183	unknown	SEEG
O4	13.263	-4.606	24.345	unknown	SEEG
O5	16.681	-5.373	24.494	unknown	SEEG
O6	20.351	-5.950	25.667	unknown	SEEG
O7	23.770	-6.717	25.817	unknown	SEEG
O8	26.998	-6.913	25.978	unknown	SEEG
O9	30.402	-7.452	27.138	unknown	SEEG
O10	33.820	-8.218	27.288	unknown	SEEG
O11	37.011	-8.680	27.438	unknown	SEEG
O12	40.681	-9.258	28.610	unknown	SEEG
O13	44.175	-9.492	28.784	unknown	SEEG
O14	47.541	-10.297	29.932	unknown	SEEG
O15	50.997	-10.798	30.094	unknown	SEEG
O16	54.188	-11.260	30.243	unknown	SEEG
